newid,year_month,dcf,dcs,dcn,dlcf,dlcs,dlcn,dnumadult,dnumkids,age,taxreb,ltaxreb,l2taxreb
116150,200110,240,540.0,328.0,0.26236427,0.1652606,0.09150511,0,0,71.0,0,0.0,0.0
116151,200106,-441,-371.0,-21.0,-0.3629055,-0.17888376,-0.0064387773,0,0,75.0,0,0.0,0.0
116151,200109,411,366.0,133.0,0.34198424,0.17667381,0.0400958,0,0,75.0,300,0.0,0.0
116151,200112,-390,-777.0,-481.0,-0.32136494,-0.42129776,-0.15331376,0,0,75.0,0,300.0,0.0
116152,200106,165,-258.0,-617.0,0.07076907,-0.0635682,-0.12515043,0,0,54.0,0,0.0,0.0
116152,200109,-585,-680.0,-208.0,-0.27738333,-0.1899312,-0.045985114,0,0,54.0,0,0.0,0.0
116152,200112,309,622.0,-76.0,0.15602246,0.17506675,-0.017344113,0,0,54.0,600,0.0,0.0
116155,200106,-224,-606.0,-698.0,-0.1933714,-0.20622112,-0.18352334,0,0,48.5,0,0.0,0.0
116155,200109,-50,26.0,-288.0,-0.048790164,0.00977819,-0.08677528,0,0,49.0,0,0.0,0.0
116155,200112,35,-47.0,126.0,0.034401428,-0.01774636,0.038893793,0,0,49.0,600,0.0,0.0
116157,200104,320,685.0,692.0,0.56639546,0.57324326,0.48662204,0,0,85.0,0,0.0,0.0
116157,200107,15,640.0,922.0,0.020067563,0.3419169,0.41433436,0,0,85.0,0,0.0,0.0
116157,200110,-235,-353.0,-328.0,-0.37288895,-0.17403023,-0.12860295,0,0,85.0,300,0.0,0.0
116158,200106,-193,-103.0,-142.0,-0.16071062,-0.05770293,-0.07156705,0,0,50.5,0,0.0,0.0
116159,200106,-1021,-2038.0,-3392.0,-0.51043415,-0.47611895,-0.5656195,0,0,34.5,0,0.0,0.0
116159,200109,-119,-818.0,-763.0,-0.080804035,-0.2807245,-0.18762709,0,0,35.0,106,0.0,0.0
116160,200105,-144,67.0,-693.0,-0.15909992,0.03721618,-0.24819303,0,0,77.0,0,0.0,0.0
116160,200108,281,188.0,824.0,0.2900744,0.09758775,0.28890085,0,0,77.0,300,0.0,0.0
116160,200111,40,566.0,284.0,0.035214905,0.24679826,0.08294302,0,0,78.0,0,300.0,0.0
116161,200104,-239,-819.0,-808.0,-0.30467546,-0.40364194,-0.30175003,0,0,38.5,0,0.0,0.0
116161,200107,517,486.0,1242.0,0.57125735,0.25857398,0.4326991,0,0,39.0,0,0.0,0.0
116161,200110,-658,-806.0,-959.0,-0.80714947,-0.4746087,-0.31637022,0,0,39.5,200,0.0,0.0
116162,200104,256,573.0,-183.0,0.23335814,0.2871015,-0.06219092,0,0,56.0,0,0.0,0.0
116162,200107,-332,-522.0,1392.0,-0.3145994,-0.2579316,0.39748573,0,0,56.0,0,0.0,0.0
116162,200110,180,423.0,-1410.0,0.18269268,0.2138559,-0.4038171,0,0,56.0,600,0.0,0.0
116164,200106,60,-46.0,410.0,0.041701663,-0.012035728,0.089462146,0,0,61.0,0,0.0,0.0
116164,200109,-406,-1167.0,-964.0,-0.3234868,-0.36699387,-0.22465795,0,0,61.0,600,0.0,0.0
116165,200106,-1240,-1356.0,-1262.0,-1.0202769,-0.4678566,-0.27272606,0,0,60.5,0,0.0,0.0
116165,200109,165,255.0,212.0,0.21192202,0.10632793,0.05133056,0,0,61.5,0,0.0,0.0
116165,200112,940,892.0,1240.0,0.73618895,0.3022121,0.25670204,0,0,61.5,0,0.0,0.0
116167,200105,-1354,-1541.0,-1616.0,-1.4407375,-0.8981864,-0.71985835,0,0,82.5,0,0.0,0.0
116167,200111,309,527.0,535.0,0.551419,0.34733278,0.26397008,0,0,84.5,0,0.0,0.0
116169,200106,-13591,48467.0,52978.0,-1.6309106,0.20539694,0.21834008,0,0,58.0,0,0.0,0.0
116169,200109,2559,23186.0,30063.0,0.57299966,0.08509917,0.105536364,0,0,58.5,0,0.0,0.0
116170,200104,-329,-238.0,-268.0,-0.6348783,-0.108932465,-0.121858105,0,0,58.0,0,0.0,0.0
116170,200107,410,-70.0,-20.0,0.7443731,-0.034435276,-0.00971825,0,0,59.0,0,0.0,0.0
116170,200110,-91,968.0,981.0,-0.12388355,0.39506757,0.39136884,0,0,59.0,300,0.0,0.0
116171,200104,-329,5480.0,6602.0,-0.52628446,1.534451,1.3895979,0,0,75.0,0,0.0,0.0
116171,200107,1037,-4906.0,-4812.0,1.1578737,-1.2115402,-0.7924229,0,0,76.0,0,0.0,0.0
116171,200110,-782,-927.0,-1204.0,-0.72814405,-0.5900006,-0.36016184,0,0,76.0,0,0.0,0.0
116174,200106,146,617.0,1713.0,0.07090347,0.16514935,0.32817748,0,0,57.0,0,0.0,0.0
116174,200109,190,-65.0,-785.0,0.08533002,-0.016167495,-0.13720112,0,0,57.5,600,0.0,0.0
116176,200105,631,1568.0,1136.0,0.22196129,0.34195453,0.21326017,0,0,34.5,0,0.0,0.0
116176,200108,874,221.0,148.0,0.2435027,0.040008955,0.02471323,0,0,34.5,0,0.0,0.0
116176,200111,-1454,-1526.0,-904.0,-0.44557643,-0.31581745,-0.16146196,0,0,35.0,600,0.0,0.0
116177,200106,-174,-12.0,-485.0,-0.1493774,-0.0038948443,-0.13513362,0,0,58.5,0,0.0,0.0
116177,200109,-131,-867.0,-654.0,-0.12930752,-0.33121777,-0.21704642,0,0,59.0,0,0.0,0.0
116177,200112,203,975.0,684.0,0.19384605,0.36573702,0.2259565,0,0,59.0,0,0.0,0.0
116178,200104,220,142.0,179.0,0.54308647,0.14787804,0.16153902,0,0,25.5,0,0.0,0.0
116178,200107,185,125.0,122.0,0.3018667,0.11422719,0.096824184,0,1,25.5,0,0.0,0.0
116178,200110,89,-65.0,-187.0,0.11809598,-0.05776817,-0.15251309,0,0,26.0,0,0.0,0.0
116180,200105,260,75.0,-89.0,0.6950758,0.06678048,-0.07259607,0,0,64.0,0,0.0,0.0
116180,200108,-264,-315.0,-308.0,-0.7106403,-0.31651762,-0.30188283,0,0,65.0,0,0.0,0.0
116181,200105,327,295.0,102.0,0.31292263,0.093913406,0.025759,0,0,73.0,0,0.0,0.0
116181,200108,-104,255.0,285.0,-0.08932974,0.07462874,0.06864377,0,0,73.0,0,0.0,0.0
116181,200111,214,-327.0,-576.0,0.17586169,-0.096749455,-0.14396068,0,0,74.0,0,0.0,0.0
116183,200104,-455,-746.0,-746.0,-0.2162231,-0.17255424,-0.16564131,-1,-1,44.0,0,0.0,0.0
116183,200107,-650,-827.0,-827.0,-0.42285684,-0.23418638,-0.22278139,0,0,44.0,0,0.0,0.0
116183,200110,-585,-555.0,-36.0,-0.64185387,-0.19490841,-0.010922438,0,0,44.0,0,0.0,0.0
116185,200106,-230,-813.0,-46.0,-0.2170131,-0.21088272,-0.009313693,0,0,27.0,0,0.0,0.0
116185,200109,-4,-44.0,-551.0,-0.004223871,-0.012787155,-0.118877,0,0,27.0,0,0.0,0.0
116187,200104,260,280.0,307.0,0.35503426,0.22658902,0.20166266,0,0,70.0,0,0.0,0.0
116187,200107,390,344.0,344.0,0.3703738,0.22241917,0.18618084,0,0,71.0,0,0.0,0.0
116187,200110,-130,-122.0,-122.0,-0.10889409,-0.073350176,-0.06213811,0,0,71.0,0,0.0,0.0
116188,200104,722,840.0,742.0,0.54015326,0.31857553,0.20182078,0,0,77.0,0,0.0,0.0
116188,200107,-285,-661.0,-664.0,-0.18001209,-0.24166411,-0.17858471,0,0,78.0,0,0.0,0.0
116188,200110,-425,581.0,1049.0,-0.3483067,0.21533814,0.2691816,0,0,78.0,500,0.0,0.0
116189,200112,-64,-130.0,-207.0,-0.15195046,-0.24236688,-0.362355,0,0,42.0,0,0.0,0.0
116190,200106,70,-996.0,-944.0,0.096760504,-0.38051677,-0.28671432,0,0,50.5,0,0.0,0.0
116190,200109,631,709.0,541.0,0.60505724,0.28488877,0.17419861,0,0,51.0,0,0.0,0.0
116190,200112,-556,-663.0,274.0,-0.51082563,-0.26372883,0.077858105,0,0,51.5,600,0.0,0.0
116192,200104,140,76.0,91.0,0.35821223,0.072899,0.076091856,0,0,72.0,0,0.0,0.0
116192,200107,-140,-443.0,-454.0,-0.35821223,-0.5273035,-0.45498016,0,0,73.0,0,0.0,0.0
116192,200110,0,-11.0,-11.0,0.0,-0.017391743,-0.01405774,0,0,73.0,0,0.0,0.0
116193,200106,-3900,-4230.0,-4066.0,-1.5589042,-0.8197309,-0.6977284,0,0,52.0,0,0.0,0.0
116193,200109,390,548.0,381.0,0.3187162,0.15230483,0.090356484,0,0,52.0,0,0.0,0.0
116193,200112,-255,-68.0,82.0,-0.19655818,-0.017685767,0.018423347,0,0,53.0,0,0.0,0.0
116197,200109,105,-143.0,-84.0,0.08945936,-0.061247997,-0.029087923,0,0,68.0,0,0.0,0.0
116197,200112,75,121.0,230.0,0.05932938,0.052065965,0.07771555,0,0,68.0,600,0.0,0.0
116198,200105,-130,130.0,300.0,-0.33735368,0.17517778,0.22099781,0,0,85.0,0,0.0,0.0
116198,200108,490,1061.0,1179.0,0.92121685,0.8378948,0.57619,0,0,85.0,0,0.0,0.0
116198,200111,-454,-671.0,-874.0,-0.81585634,-0.44445056,-0.39254743,0,0,85.0,0,0.0,0.0
116201,200106,-663,2473.0,4146.0,-0.34908476,0.55771613,0.5917155,0,0,57.5,0,0.0,0.0
116201,200109,-202,-1049.0,-3423.0,-0.13614531,-0.20007546,-0.46003518,0,0,58.0,600,0.0,0.0
116201,200112,773,587.0,49.0,0.4434817,0.116844155,0.008327009,0,0,58.0,297,600.0,0.0
116203,200104,179,1012.0,1575.0,0.12485718,0.1730087,0.2410508,0,0,30.0,0,0.0,0.0
116203,200107,155,-665.0,-1197.0,0.09679938,-0.110256486,-0.17768118,0,0,30.0,0,0.0,0.0
116203,200110,-250,2616.0,2999.0,-0.16111934,0.37743947,0.39687297,0,0,30.5,600,0.0,0.0
116204,200106,-601,-1274.0,-1274.0,-0.36984178,-0.4774208,-0.46344584,0,0,27.0,0,0.0,0.0
116204,200109,7,-101.0,294.0,0.0051986747,-0.0497272,0.12755568,0,1,27.0,0,0.0,0.0
116204,200112,-112,45.0,17.0,-0.08660742,0.022461638,0.0069007785,0,-1,27.0,0,0.0,0.0
116206,200105,1305,1710.0,1340.0,0.46337602,0.37586007,0.28147653,0,0,51.5,0,0.0,0.0
116206,200108,-1509,-1801.0,-1596.0,-0.56004214,-0.4004393,-0.34559464,0,0,52.0,0,0.0,0.0
116206,200111,1185,1287.0,1087.0,0.46345237,0.30153158,0.24777307,0,0,52.5,0,0.0,0.0
116210,200104,163,-91.0,-2016.0,0.09302396,-0.02939963,-0.27050927,0,0,50.0,0,0.0,0.0
116210,200107,-300,-93.0,-493.0,-0.1785141,-0.030966349,-0.079003185,0,0,50.0,0,0.0,0.0
116210,200110,-65,23.0,1076.0,-0.04326798,0.0077480595,0.16502537,0,0,51.0,0,0.0,0.0
116211,200104,-1100,-832.0,-1057.0,-0.61310446,-0.2655082,-0.23369788,0,0,64.0,0,0.0,0.0
116211,200107,-435,200.0,729.0,-0.40739003,0.07055111,0.16684331,0,0,64.5,0,0.0,0.0
116211,200110,275,13.0,442.0,0.27605402,0.004418019,0.089082025,0,0,64.5,0,0.0,0.0
116212,200104,120,1204.0,911.0,0.09763847,0.5907551,0.31124985,0,0,54.0,0,0.0,0.0
116212,200107,565,1174.0,1838.0,0.36324248,0.36114806,0.43154597,0,0,55.0,0,0.0,0.0
116212,200110,-945,-234.0,-987.0,-0.7121954,-0.062320482,-0.20851988,-1,-1,55.0,500,0.0,0.0
116213,200106,250,429.0,955.0,0.3787139,0.19336593,0.33665183,0,0,59.0,0,0.0,0.0
116213,200109,-334,-1010.0,-1267.0,-0.546773,-0.5343236,-0.47679105,0,0,59.0,300,0.0,0.0
116213,200112,381,261.0,620.0,0.6043517,0.16764562,0.26154798,0,0,59.0,0,300.0,0.0
116215,200106,-754,-1518.0,-1369.0,-0.52953833,-0.45564243,-0.3227446,0,0,31.0,0,0.0,0.0
116215,200109,579,774.0,1214.0,0.42925397,0.25796735,0.29101542,0,0,31.0,600,0.0,0.0
116218,200105,625,44.0,636.0,0.38909647,0.011730339,0.12206046,0,0,31.0,0,0.0,0.0
116218,200108,-300,-29.0,-746.0,-0.16808608,-0.0077158823,-0.14476995,0,0,31.0,0,0.0,0.0
116218,200111,75,220.0,1666.0,0.04474352,0.05709906,0.2985334,0,0,31.0,600,0.0,0.0
116219,200105,-375,-618.0,-997.0,-0.30069342,-0.22785294,-0.33334947,0,0,38.0,0,0.0,0.0
116219,200108,585,175.0,358.0,0.43647295,0.06995859,0.13283671,0,0,38.0,0,0.0,0.0
116219,200111,-451,-375.0,-237.0,-0.31837815,-0.15640548,-0.08593798,0,0,39.0,300,0.0,0.0
116220,200104,-536,-421.0,-205.0,-0.5315518,-0.22009799,-0.039462343,0,0,76.0,0,0.0,0.0
116221,200105,-284,773.0,690.0,-0.15524833,0.2540127,0.20915541,0,0,25.0,0,0.0,0.0
116222,200105,-375,-310.0,-1079.0,-0.23303153,-0.12501152,-0.32010525,0,0,44.0,0,0.0,0.0
116222,200111,-39,419.0,831.0,-0.030626658,0.19582488,0.2646332,0,0,50.5,600,0.0,0.0
116223,200105,-576,-206.0,-469.0,-0.37425008,-0.08048074,-0.14885655,0,0,54.5,0,0.0,0.0
116223,200108,1028,1210.0,3115.0,0.5933747,0.40029854,0.72563887,0,1,54.5,0,0.0,0.0
116223,200111,73,-169.0,-1593.0,0.03128603,-0.047169343,-0.30635232,1,-1,54.5,600,0.0,0.0
116224,200106,-1056,30.0,-2196.0,-0.3021066,0.0045558168,-0.25273922,0,0,44.0,0,0.0,0.0
116224,200109,-575,-1512.0,-211.0,-0.21325606,-0.26018482,-0.0280175,1,-1,44.5,600,0.0,0.0
116224,200112,-475,-885.0,-2222.0,-0.21860653,-0.19108628,-0.3555598,0,0,45.0,600,600.0,0.0
116225,200105,91,278.0,-89.0,0.43286407,0.24486208,-0.03518845,0,0,70.0,0,0.0,0.0
116225,200108,65,-399.0,-598.0,0.22391546,-0.37355772,-0.27528438,0,0,70.0,0,0.0,0.0
116225,200111,0,861.0,1172.0,0.0,0.6817315,0.4830998,0,0,71.0,0,0.0,0.0
116226,200106,400,955.0,910.0,0.23937353,0.32881385,0.30756617,0,0,59.0,0,0.0,0.0
116226,200109,-844,-884.0,-820.0,-0.5963383,-0.30028066,-0.27257037,0,0,59.0,300,0.0,0.0
116226,200112,-255,139.0,46.0,-0.28286278,0.05360836,0.017424684,0,0,59.0,300,300.0,0.0
116227,200106,-1060,-922.0,-879.0,-1.0405391,-0.53161263,-0.49941218,0,0,37.0,0,0.0,0.0
116227,200109,370,162.0,286.0,0.49410632,0.116259806,0.19124746,0,0,38.0,300,0.0,0.0
116227,200112,41,63.0,-44.0,0.042296145,0.041797128,-0.027145404,0,0,38.0,0,300.0,0.0
116228,200106,1176,1358.0,1317.0,1.0974798,0.5310531,0.3891967,0,0,52.0,0,0.0,0.0
116228,200109,-1116,-1596.0,-1458.0,-1.0004733,-0.66208136,-0.4414792,0,0,52.0,0,0.0,0.0
116229,200106,-320,-1103.0,-1214.0,-0.3537529,-0.5677992,-0.6076373,0,0,49.0,0,0.0,0.0
116229,200109,-300,-273.0,-282.0,-0.5072952,-0.20972054,-0.21593817,0,0,49.5,0,0.0,0.0
116229,200112,305,274.0,274.0,0.5139046,0.21041329,0.21041329,0,0,49.5,0,0.0,0.0
116230,200105,-92,109.0,45.0,-0.17110267,0.11185405,0.030032286,0,0,77.0,0,0.0,0.0
116230,200108,166,461.0,205.0,0.29021436,0.36988825,0.12643857,0,0,77.0,0,0.0,0.0
116230,200111,250,-179.0,-134.0,0.32162157,-0.12789434,-0.08081551,0,0,77.0,0,0.0,0.0
116231,200105,60,203.0,-114.0,0.06987708,0.110830516,-0.04957537,0,0,59.0,0,0.0,0.0
116231,200108,560,319.0,726.0,0.4885317,0.1525991,0.28041095,0,0,59.0,0,0.0,0.0
116231,200111,-750,-766.0,-894.0,-0.7289782,-0.4152735,-0.35826403,0,0,59.0,300,0.0,0.0
116232,200105,-56,495.0,1753.0,-0.053244516,0.22980192,0.51458055,0,0,68.0,0,0.0,0.0
116232,200108,-75,-97.0,282.0,-0.07606301,-0.04106397,0.06270113,0,0,68.5,0,0.0,0.0
116236,200106,65,14.0,19.0,0.22391546,0.01728438,0.019437952,0,0,85.0,0,0.0,0.0
116236,200109,0,541.0,521.0,0.0,0.50812924,0.42386952,0,0,85.0,0,0.0,0.0
116236,200112,361,573.0,573.0,0.74867535,0.35202497,0.32206428,0,0,85.0,0,0.0,0.0
116237,200105,-123,248.0,669.0,-0.11322425,0.12088702,0.20106404,0,0,57.0,0,0.0,0.0
116237,200108,594,509.0,316.0,0.4567584,0.2100183,0.08253181,0,0,57.0,0,0.0,0.0
116237,200111,70,-24.0,361.0,0.04230238,-0.008972023,0.08663527,0,0,57.0,600,0.0,0.0
116238,200106,-521,-961.0,-2020.0,-0.5893263,-0.39931756,-0.5132132,0,0,75.0,0,0.0,0.0
116238,200109,455,346.0,311.0,0.5312625,0.1627232,0.09826368,0,0,75.5,0,0.0,0.0
116238,200112,-455,-605.0,-1064.0,-0.5312625,-0.3046069,-0.38594574,0,0,76.0,0,0.0,0.0
116239,200106,-125,-366.0,180.0,-0.06899287,-0.093698576,0.040619303,0,0,35.5,0,0.0,0.0
116239,200109,668,418.0,39.0,0.32332498,0.10632623,0.008587524,0,0,35.5,600,0.0,0.0
116240,200105,-287,-691.0,-2209.0,-0.19837448,-0.25367963,-0.6149777,0,0,51.0,0,0.0,0.0
116240,200108,-708,-264.0,-204.0,-0.7793249,-0.11689542,-0.08171076,0,0,51.5,0,0.0,0.0
116240,200111,190,499.0,3344.0,0.2751033,0.21057071,0.87365854,0,0,51.5,600,0.0,0.0
116241,200104,685,343.0,-1706.0,0.3836126,0.08906883,-0.34060937,0,0,54.0,0,0.0,0.0
116241,200107,165,2981.0,3192.0,0.07394184,0.554242,0.56490284,0,0,54.0,0,0.0,0.0
116241,200110,-539,-1780.0,-1596.0,-0.26504603,-0.29312077,-0.24308139,0,0,54.5,1200,0.0,0.0
116243,200105,-212,-144.0,-199.0,-0.086372875,-0.037069883,-0.040838752,0,0,33.0,0,0.0,0.0
116243,200108,747,2175.0,2494.0,0.27601856,0.45134118,0.4202966,0,0,33.0,500,0.0,0.0
116243,200111,-1621,40.0,-400.0,-0.74109817,0.006657814,-0.056608208,0,0,34.0,0,500.0,0.0
116245,200106,331,194.0,-36.0,0.66841865,0.16014369,-0.027089693,0,0,66.0,0,0.0,0.0
116245,200109,-340,-274.0,51.0,-0.694621,-0.23445828,0.038164005,0,0,66.0,0,0.0,0.0
116245,200112,107,-11.0,338.0,0.27431884,-0.010664183,0.22167404,0,0,66.0,135,0.0,0.0
116247,200104,204,438.0,62.0,0.12439891,0.15259025,0.014065567,0,0,68.0,0,0.0,0.0
116247,200107,-274,-542.0,276.0,-0.17091893,-0.19251877,0.06031979,0,0,68.0,0,0.0,0.0
116249,200105,-469,-582.0,-465.0,-0.27446377,-0.20601659,-0.1450459,0,0,38.0,0,0.0,0.0
116249,200108,-1226,-1359.0,-1494.0,-1.746342,-0.7639949,-0.6961729,0,0,39.0,120,0.0,0.0
116249,200111,555,646.0,471.0,1.1451323,0.43511948,0.2754868,0,0,39.0,0,120.0,0.0
116251,200106,255,687.0,106.0,0.28160498,0.31653023,0.041315306,0,0,46.5,0,0.0,0.0
116251,200109,-175,-433.0,185.0,-0.18444122,-0.18754846,0.068254404,0,0,47.5,600,0.0,0.0
116252,200106,-374,-362.0,-1203.0,-0.18503526,-0.056383666,-0.16155651,0,0,33.0,0,0.0,0.0
116252,200109,679,812.0,1364.0,0.31409642,0.122312635,0.1813251,0,0,33.0,0,0.0,0.0
116252,200112,-246,-537.0,-904.0,-0.102761455,-0.07919237,-0.11643136,0,0,33.0,0,0.0,0.0
116255,200112,110,36.0,73.0,0.36342502,0.075035185,0.14495099,0,0,22.0,0,0.0,0.0
116256,200106,-239,-116.0,-401.0,-0.521655,-0.07089101,-0.20473146,0,0,33.5,0,0.0,0.0
116257,200104,0,291.0,1365.0,0.0,0.16152446,0.4979775,0,0,31.5,0,0.0,0.0
116257,200107,74,176.0,-445.0,0.08711387,0.086370476,-0.13682087,0,0,31.5,0,0.0,0.0
116257,200110,71,-11.0,-260.0,0.07700279,-0.005185022,-0.08956068,0,0,31.5,600,0.0,0.0
116258,200104,-391,-559.0,-596.0,-0.32613438,-0.22305414,-0.18027548,0,0,76.0,0,0.0,0.0
116258,200107,-494,-929.0,-968.0,-0.6678294,-0.5366364,-0.3869111,0,0,76.0,0,0.0,0.0
116258,200110,520,1205.0,1188.0,0.6931472,0.652978,0.45729512,0,0,76.0,300,0.0,0.0
116259,200104,2793,3122.0,3715.0,1.2110364,0.75303066,0.73628634,0,1,57.0,0,0.0,0.0
116259,200107,-1416,-479.0,-192.0,-0.43999097,-0.08465708,-0.027301569,0,0,57.0,0,0.0,0.0
116260,200106,2079,1987.0,2333.0,1.0213435,0.55343175,0.52999365,0,0,59.0,0,0.0,0.0
116260,200109,-1394,-1374.0,-1425.0,-0.56046253,-0.34800372,-0.28938812,0,0,59.0,0,0.0,0.0
116260,200112,-756,-1343.0,-1115.0,-0.523484,-0.5223019,-0.30462492,0,0,59.0,0,0.0,0.0
116264,200104,390,659.0,1243.0,1.3862944,0.8788462,0.85864305,0,0,24.0,0,0.0,0.0
116264,200107,-65,347.0,308.0,-0.13353139,0.26842055,0.13347344,0,0,24.0,0,0.0,0.0
116264,200110,520,216.0,987.0,0.76214004,0.13674873,0.33676195,0,0,24.0,0,0.0,0.0
116266,200105,-120,-462.0,834.0,-0.106388986,-0.1164456,0.14668097,1,-1,48.5,0,0.0,0.0
116266,200108,666,2601.0,2234.0,0.48428378,0.5278412,0.31148455,0,0,48.5,0,0.0,0.0
116266,200111,204,-2683.0,-2324.0,0.111164965,-0.5500043,-0.3263167,0,0,49.5,0,0.0,0.0
116267,200110,-241,-2098.0,-2659.0,-0.36843547,-0.95656866,-0.89602125,0,0,77.0,0,0.0,0.0
116268,200104,59,519.0,273.0,0.08752804,0.22304726,0.0840883,0,0,62.5,0,0.0,0.0
116268,200107,316,-485.0,-891.0,0.37077954,-0.20681003,-0.30546606,0,0,63.0,0,0.0,0.0
116268,200110,109,531.0,489.0,0.10152966,0.22437444,0.17904165,0,0,63.0,0,0.0,0.0
116269,200106,1772,1527.0,3712.0,0.6917393,0.37688306,0.71903545,0,0,69.0,0,0.0,0.0
116269,200109,-2502,-1745.0,-2888.0,-1.220737,-0.44446376,-0.50907737,0,0,69.0,147,0.0,0.0
116269,200112,254,-924.0,-1903.0,0.21720427,-0.3514654,-0.57513434,0,0,69.0,0,147.0,0.0
116270,200105,-425,-407.0,-758.0,-0.3801194,-0.15116766,-0.23679684,0,0,31.0,0,0.0,0.0
116270,200108,76,77.0,-51.0,0.07945661,0.03040708,-0.01814028,0,0,31.5,0,0.0,0.0
116270,200111,158,804.0,1875.0,0.14737979,0.2721004,0.51462317,0,0,31.5,600,0.0,0.0
116271,200105,-677,-4562.0,-5003.0,-0.27330342,-0.7956518,-0.7028816,0,0,64.0,0,0.0,0.0
116271,200108,735,1897.0,3199.0,0.29358384,0.4091895,0.5019418,0,0,64.0,0,0.0,0.0
116271,200111,381,-534.0,-293.0,0.12387957,-0.09930114,-0.036815517,0,0,64.5,600,0.0,0.0
116272,200110,963,1147.0,1364.0,0.53415835,0.3713067,0.24723914,0,0,51.5,0,0.0,0.0
116274,200106,405,478.0,429.0,0.34471345,0.24700661,0.16741347,0,0,77.5,0,0.0,0.0
116274,200109,-492,-492.0,-891.0,-0.4372835,-0.2552468,-0.385895,0,0,77.5,0,0.0,0.0
116274,200112,55,-5.0,295.0,0.059509173,-0.0029594577,0.14489627,0,0,77.5,0,0.0,0.0
116275,200106,-141,-162.0,968.0,-0.16084674,-0.054503903,0.24642695,0,0,85.0,0,0.0,0.0
116275,200109,1262,651.0,1073.0,0.94074184,0.20302552,0.21680582,0,0,85.0,300,0.0,0.0
116275,200112,223,514.0,-869.0,0.10231239,0.13546996,-0.17180485,0,0,85.0,0,300.0,0.0
116276,200104,278,1036.0,1007.0,0.16496754,0.2650877,0.2328335,0,0,39.0,0,0.0,0.0
116276,200107,35,-872.0,-518.0,0.018965619,-0.21815489,-0.11299871,0,0,39.0,0,0.0,0.0
116276,200110,641,1046.0,883.0,0.29570135,0.25651938,0.18558796,0,0,39.0,300,0.0,0.0
116277,200105,-1067,-1093.0,203.0,-0.49946812,-0.32687557,0.04329496,0,0,43.5,0,0.0,0.0
116277,200108,1452,3369.0,4112.0,0.632124,0.7846878,0.6196491,0,0,43.5,300,0.0,0.0
116277,200111,-1815,-2516.0,-3054.0,-0.8810993,-0.52099115,-0.4201176,0,0,43.5,300,300.0,0.0
116281,200106,-130,-340.0,-893.0,-0.08891705,-0.14055285,-0.29232904,0,0,54.0,0,0.0,0.0
116281,200109,-489,33.0,539.0,-0.43045282,0.014540904,0.18643223,0,0,54.5,300,0.0,0.0
116281,200112,406,968.0,726.0,0.36924684,0.35308143,0.2062776,0,0,54.5,0,300.0,0.0
116282,200105,324,-3907.0,-3980.0,0.9789043,-0.7259106,-0.7079147,0,0,85.0,0,0.0,0.0
116282,200108,103,-598.0,-273.0,0.1810362,-0.17823492,-0.07325253,0,0,85.0,0,0.0,0.0
116282,200111,-37,199.0,2.0,-0.061328247,0.06290587,0.00055663794,0,0,85.0,0,0.0,0.0
116286,200104,-2790,-4941.0,-6726.0,-0.9004593,-0.87026,-0.9457745,0,0,47.5,0,0.0,0.0
116286,200107,-570,-629.0,-1035.0,-0.35443363,-0.19435662,-0.27751,0,0,48.0,0,0.0,0.0
116289,200106,91,821.0,-372.0,0.11466291,0.38504446,-0.092649594,0,0,75.5,0,0.0,0.0
116289,200109,411,-246.0,374.0,0.39829662,-0.10065726,0.09312522,0,0,75.5,389,0.0,0.0
116292,200111,732,234.0,604.0,0.41123948,0.067305446,0.13433444,0,0,72.0,600,0.0,0.0
116293,200106,970,390.0,-3.0,0.72051674,0.09427266,-0.00058133906,0,0,68.0,0,0.0,0.0
116293,200109,-631,-2184.0,-2587.0,-0.40652442,-0.70078874,-0.6960589,0,0,68.0,0,0.0,0.0
116293,200112,-278,-385.0,-56.0,-0.24972586,-0.19721575,-0.022013467,0,0,68.0,0,0.0,0.0
116295,200106,66,759.0,541.0,0.07796154,0.50924957,0.29063904,0,0,29.0,0,0.0,0.0
116297,200111,-276,-756.0,-999.0,-0.7254387,-0.5179813,-0.56612766,0,0,85.0,0,0.0,0.0
116298,200104,635,481.0,104.0,0.44753078,0.18599804,0.026579637,0,0,33.0,0,0.0,0.0
116298,200107,-825,-755.0,-560.0,-0.6325226,-0.30980214,-0.15226091,0,0,33.0,0,0.0,0.0
116298,200110,349,548.0,99.0,0.31718895,0.2339555,0.028660234,0,0,33.5,600,0.0,0.0
116299,200104,-322,843.0,-782.0,-0.20999508,0.21872546,-0.14709152,0,0,54.0,0,0.0,0.0
116299,200107,112,-711.0,-943.0,0.07814295,-0.18115701,-0.21206032,0,0,54.0,0,0.0,0.0
116299,200110,-230,171.0,91.0,-0.1676644,0.04665967,0.022539655,0,0,54.0,300,0.0,0.0
116301,200104,-2085,-1379.0,-1098.0,-1.0259339,-0.32109612,-0.21210806,0,0,51.0,0,0.0,0.0
116301,200107,135,364.0,462.0,0.109643176,0.095260255,0.09478184,0,0,51.0,0,0.0,0.0
116301,200110,1750,2119.0,2230.0,0.8527773,0.42458552,0.3621989,1,-1,51.0,0,0.0,0.0
116302,200106,20,-103.0,-288.0,0.026703857,-0.065316394,-0.15857321,0,0,61.5,0,0.0,0.0
